Time,Engine speed,AFR desired,02 Correction,Boost actual,Boost requested,Boost duty,Intake temp,TPS,Timing advance,Knock cyl 1,Knock cyl 2,Knock cyl 3,Knock cyl 4,Engine Load,Engine load spec.,Mass air flow,Coolant temp,Battery voltage,Injection time
10:27:28:7071,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:28:7886,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:28:8685,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:28:9471,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:29:0282,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:29:1081,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:29:2342,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:29:3155,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:29:3795,1160,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:29:4554,1160,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:29:5396,1160,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:29:6499,1200,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:29:7303,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:29:8151,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:29:9224,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:30:0240,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:30:1014,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:30:1939,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:30:2569,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:30:3389,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:30:4200,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:30:5215,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:30:6438,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:30:7860,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:30:8670,1200,,0.0,117.3,117.3,2.0,,3.9,6.0,0.00,0.00,0.00,0.00,16.5,,4.0,90.0,,
10:27:30:9585,1200,,0.0,117.3,117.3,2.0,,3.9,6.0,0.00,0.00,0.00,0.00,16.5,,4.0,90.0,,
10:27:31:0396,1200,,0.0,117.3,117.3,2.0,,3.9,6.0,0.00,0.00,0.00,0.00,15.8,,4.0,90.0,,
10:27:31:1100,1160,,0.0,117.3,117.3,2.0,,3.9,6.0,0.00,0.00,0.00,0.00,15.8,,4.0,90.0,,
10:27:31:2130,1160,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:31:2967,1160,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:31:3955,1160,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:31:4972,1160,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:31:5784,1160,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.6,90.0,,
10:27:31:6902,1160,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.6,90.0,,
10:27:31:7710,1160,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.6,90.0,,
10:27:31:8528,1160,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.6,90.0,,
10:27:31:9746,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:32:0560,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:32:1300,1160,,0.0,116.5,116.5,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:32:2380,1200,,0.0,116.5,116.5,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:32:3060,1200,,0.0,116.5,116.5,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:32:3850,1200,,0.0,116.5,116.5,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:32:4824,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:32:5943,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:32:6957,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:32:7772,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:32:8509,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:32:9397,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:33:0228,1160,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:33:1070,1160,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:33:1990,1160,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:33:2765,1200,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:33:3583,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:33:4474,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:33:5256,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:33:6098,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:33:7215,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:33:8235,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:33:9248,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:34:0064,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:34:0877,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:34:1906,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:34:2806,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:34:3616,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:34:4633,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:34:5650,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:34:6461,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:34:7680,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:34:8483,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:34:9309,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:35:0117,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:35:0931,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:35:1831,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:35:2657,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:35:3473,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:35:4286,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:35:5097,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:35:6011,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:35:7432,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:35:8449,1160,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:35:9264,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.4,90.0,,
10:27:36:0073,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.4,90.0,,
10:27:36:0885,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.4,90.0,,
10:27:36:1880,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.4,90.0,,
10:27:36:2662,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:36:3630,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:36:4646,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:36:5458,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:36:6272,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:36:7289,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:36:7994,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:36:8811,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:36:9625,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:37:0417,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:37:1183,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:37:1973,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:37:2772,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:37:3586,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:37:4391,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:37:5221,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:37:6124,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:37:7143,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:37:7952,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:37:8765,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:37:9582,1160,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:38:0593,1160,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:38:1369,1160,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:38:2189,1160,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:38:3006,1160,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:38:3945,1160,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:38:4762,1160,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:38:5675,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:38:6486,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:38:7502,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:38:8318,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:38:9126,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:38:9942,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:39:0753,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:39:1465,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:39:2253,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:39:2942,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:39:3760,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:39:4714,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:39:5529,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:39:6343,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:39:7460,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:39:8274,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:39:9082,1160,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:39:9899,1160,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:40:0712,1160,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:40:1537,1160,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:40:2437,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:40:3250,1200,,0.0,117.3,117.3,2.0,,3.9,6.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:40:4063,1200,,0.0,117.3,117.3,2.0,,3.9,6.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:40:4974,1200,,0.0,117.3,117.3,2.0,,3.9,6.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:40:5787,1160,,0.0,117.3,117.3,2.0,,3.9,6.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:40:6604,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:40:8026,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:40:8837,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:40:9632,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:41:0463,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.4,90.0,,
10:27:41:1448,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.4,90.0,,
10:27:41:2493,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.4,90.0,,
10:27:41:3306,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.4,90.0,,
10:27:41:4321,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:41:5337,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:41:6149,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:41:7164,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:41:8183,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:41:8995,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:41:9806,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:42:0931,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:42:1861,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:42:2755,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:42:3667,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:42:4482,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:42:5292,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:42:6211,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:42:7632,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:42:8644,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:42:9563,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:43:0376,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:43:1162,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:43:2052,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:43:2707,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:43:3422,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:43:4235,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:43:5048,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:43:5859,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:43:6675,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:43:7679,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:43:8499,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:43:9311,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:44:0225,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:44:1047,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:44:1842,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:44:2685,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:44:3687,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:44:4495,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:44:5309,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:44:6322,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:44:7442,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:44:8457,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:44:9257,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:45:0181,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:45:0994,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:45:1759,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:45:2599,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:45:3534,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:45:4549,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:45:5463,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:45:6280,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:45:7424,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:45:8413,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:45:9428,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:46:0442,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:46:1209,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:46:1968,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:46:2860,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:46:3665,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,90.0,,
10:27:46:4708,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
